Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	4	100	Song	NZ	0	0.02667367	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	44	100	Song	PH	0	0.09586934	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	1	100	Song	PK	0	0.00091311	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	1	100	Song	PL	0	0.00347153	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	1	100	Song	PT	0	0.00522741	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	1	100	Song	RO	0	0.00241180	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	1	100	Song	SE	0	0.03034158	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	5	100	Song	SG	0	0.04568084	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	14	100	Song	TH	0	0.02736043	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	3	100	Song	TR	0	0.00396477	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	5	100	Song	TW	0	0.01195118	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	2	100	Song	UA	0	0.00554434	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	39	100	Song	US	0	0.38501736	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	3	100	Song	ZA	0	0.00755631	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Placebo Flex	QZTB72582968	199518525355	6	100	Song	JP	0	0.07724787	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Placebo Flex	QZTB72582968	199518525355	1	100	Song	NZ	0	0.00661436	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Placebo Flex	QZTB72582968	199518525355	1	100	Song	PL	0	0.00409006	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Placebo Flex	QZTB72582968	199518525355	2	100	Song	US	0	0.02611911	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	We Have Telepathy	QZTB72582967	199518525355	1	100	Song	CA	0	0.00660324	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	We Have Telepathy	QZTB72582967	199518525355	1	100	Song	HK	0	0.00531751	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	We Have Telepathy	QZTB72582967	199518525355	6	100	Song	JP	0	0.07138525	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	We Have Telepathy	QZTB72582967	199518525355	4	100	Song	KR	0	0.02996742	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	We Have Telepathy	QZTB72582967	199518525355	1	100	Song	PE	0	0.00199882	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	We Have Telepathy	QZTB72582967	199518525355	6	100	Song	US	0	0.08958866	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I’m Hooked (Energy Upgrade)	QZTB72582966	199518525355	3	100	Song	JP	0	0.03862393	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I’m Hooked (Energy Upgrade)	QZTB72582966	199518525355	1	100	Song	US	0	0.01867522	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	1	100	Song	FR	0	0.00844415	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	2	100	Song	HU	0	0.00950243	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	2	100	Song	ID	0	0.00418201	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	1	100	Song	IN	0	0.00154375	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	7	100	Song	JP	0	0.09012251	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	11	100	Song	KR	0	0.08701735	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	1	100	Song	MX	0	0.00327023	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	1	100	Song	MY	0	0.00173378	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	1	100	Song	NL	0	0.02479099	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	1	100	Song	PH	0	0.00211476	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	3	100	Song	TH	0	0.00988725	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	10	100	Song	TW	0	0.02878140	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	5	100	Song	US	0	0.05968210	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Want to Want to	QZTB72582964	199518525355	1	100	Song	KR	0	0.00814999	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Want to Want to	QZTB72582964	199518525355	1	100	Song	TW	0	0.00648026	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	I Want to Want to	QZTB72582964	199518525355	7	100	Song	US	0	0.13072655	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Gameboy at the Beach (Dreamboy Build)	QZTB72582963	199518525355	5	100	Song	JP	0	0.06437322	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Gameboy at the Beach (Dreamboy Build)	QZTB72582963	199518525355	6	100	Song	US	0	0.07835733	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	2	100	Song	AU	0	0.02870531	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	1	100	Song	CA	0	0.01363610	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	1	100	Song	CL	0	0.00161107	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	1	100	Song	HK	0	0.01522156	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	3	100	Song	ID	0	0.00627302	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	2	100	Song	IN	0	0.00308750	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	16	100	Song	JP	0	0.17141417	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	44	100	Song	KR	0	0.34543687	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	1	100	Song	NG	0	0.00032153	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	1	100	Song	NL	0	0.01048913	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	5	100	Song	TH	0	0.01230226	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	1	100	Song	TR	0	0.00152972	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	7	100	Song	TW	0	0.01673166	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	6	100	Song	US	0	0.08963908	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Remind Me Tomorrow (8‑Bit Build)	QZTB72582961	199518525355	1	100	Song	JP	0	0.01287464	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Remind Me Tomorrow (8‑Bit Build)	QZTB72582961	199518525355	5	100	Song	KR	0	0.04074995	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Remind Me Tomorrow (8‑Bit Build)	QZTB72582961	199518525355	5	100	Song	US	0	0.07470089	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Cheat Codes On (8-Bit Build)	QZTB72582960	199518525355	4	100	Song	JP	0	0.05149858	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Cheat Codes On (8-Bit Build)	QZTB72582960	199518525355	1	100	Song	US	0	0.01867522	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Try Better	QZK6N2508710	199518525355	6	100	Song	JP	0	0.07724787	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Try Better	QZK6N2508710	199518525355	1	100	Song	US	0	0.01867522	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Blueberry Tub	QZTB72582959	199518525355	1	100	Song	AU	0	0.00666408	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Blueberry Tub	QZTB72582959	199518525355	3	100	Song	CA	0	0.01235527	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Blueberry Tub	QZTB72582959	199518525355	1	100	Song	CL	0	0.00121056	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Blueberry Tub	QZTB72582959	199518525355	2	100	Song	JP	0	0.02574929	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Blueberry Tub	QZTB72582959	199518525355	4	100	Song	KR	0	0.03259996	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Blueberry Tub	QZTB72582959	199518525355	1	100	Song	MX	0	0.00327023	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Blueberry Tub	QZTB72582959	199518525355	1	100	Song	NZ	0	0.00666842	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Blueberry Tub	QZTB72582959	199518525355	2	100	Song	TH	0	0.00571093	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Blueberry Tub	QZTB72582959	199518525355	1	100	Song	TW	0	0.00449288	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Blueberry Tub	QZTB72582959	199518525355	5	100	Song	US	0	0.05144555	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Blueberry Tub	QZTB72582959	199518525355	5	100	Song	ZA	0	0.01414790	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Can I Use Your Pool?	QZTB72582958	199518525355	2	100	Song	JP	0	0.02574929	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Can I Use Your Pool?	QZTB72582958	199518525355	1	100	Song	US	0	0.01867522	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	All the Gays Go to the Gym (v2.0)	QZTB72582957	199518525355	5	100	Song	JP	0	0.06437322	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	All the Gays Go to the Gym (v2.0)	QZTB72582957	199518525355	3	100	Song	TH	0	0.00460380	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	All the Gays Go to the Gym (v2.0)	QZTB72582957	199518525355	5	100	Song	US	0	0.04845077	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Version of Events (Mainstage Build)	QZTB72582956	199518525355	1	100	Song	BR	0	0.00533827	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Version of Events (Mainstage Build)	QZTB72582956	199518525355	4	100	Song	JP	0	0.05149858	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Version of Events (Mainstage Build)	QZTB72582956	199518525355	12	100	Song	US	0	0.10111256	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Opposition Research (Orchestra Patch)	QZTB72582955	199518525355	1	100	Song	ID	0	0.00337261	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Opposition Research (Orchestra Patch)	QZTB72582955	199518525355	2	100	Song	JP	0	0.02574929	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Opposition Research (Orchestra Patch)	QZTB72582955	199518525355	1	100	Song	PH	0	0.00158987	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Opposition Research (Orchestra Patch)	QZTB72582955	199518525355	1	100	Song	TW	0	0.00239024	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Opposition Research (Orchestra Patch)	QZTB72582955	199518525355	7	100	Song	US	0	0.09703255	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Opposition Research (Orchestra Patch)	QZTB72582955	199518525355	1	100	Song	ZA	0	0.00282958	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Flake on Me (v2.0)	QZTB72582954	199518525355	1	100	Song	CZ	0	0.00497680	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Flake on Me (v2.0)	QZTB72582954	199518525355	6	100	Song	JP	0	0.06552263	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Flake on Me (v2.0)	QZTB72582954	199518525355	3	100	Song	KR	0	0.02444997	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Flake on Me (v2.0)	QZTB72582954	199518525355	3	100	Song	MY	0	0.01130296	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Flake on Me (v2.0)	QZTB72582954	199518525355	2	100	Song	NG	0	0.00164221	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Flake on Me (v2.0)	QZTB72582954	199518525355	2	100	Song	TW	0	0.00478047	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Flake on Me (v2.0)	QZTB72582954	199518525355	5	100	Song	US	0	0.06851978	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Your Boyfriend is So Shady (Orchestra Patch)	QZTB72582953	199518525355	5	100	Song	JP	0	0.06437322	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Your Boyfriend is So Shady (Orchestra Patch)	QZTB72582953	199518525355	2	100	Song	US	0	0.03735044	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Too Many Moves	QZTB72582952	199518525355	3	100	Song	JP	0	0.03862393	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Too Many Moves	QZTB72582952	199518525355	3	100	Song	US	0	0.05602566	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Crimescene Getaway (Regen v2.0)	QZTB72582951	199518525355	5	100	Song	JP	0	0.06437322	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Crimescene Getaway (Regen v2.0)	QZTB72582951	199518525355	1	100	Song	KR	0	0.00814999	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Crimescene Getaway (Regen v2.0)	QZTB72582951	199518525355	1	100	Song	TR	0	0.00152972	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Crimescene Getaway (Regen v2.0)	QZTB72582951	199518525355	1	100	Song	TW	0	0.00239024	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Crimescene Getaway (Regen v2.0)	QZTB72582951	199518525355	2	100	Song	US	0	0.03735044	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Hypnotize It Away (Regen v2.0)	QZTB72582950	199518525355	4	100	Song	JP	0	0.05149858	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Hypnotize It Away (Regen v2.0)	QZTB72582950	199518525355	3	100	Song	US	0	0.05602566	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	AR	0	0.00171892	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	AU	0	0.01435266	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	BR	0	0.00239504	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	CA	0	0.00575011	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	FR	0	0.00585261	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	GT	0	0.00508340	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	HK	0	0.00531751	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	3	100	Song	IN	0	0.00321163	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	21	100	Song	JP	0	0.18688966	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	38	100	Song	KR	0	0.30180202	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	2	100	Song	MY	0	0.00651837	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	PH	0	0.00123844	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	PL	0	0.00672336	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	SA	0	0.00944265	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	SG	0	0.00632095	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	2	100	Song	TH	0	0.00306920	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	2	100	Song	TR	0	0.00181065	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	6	100	Song	TW	0	0.01644406	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	10	100	Song	US	0	0.12830272	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	2	100	Song	UY	0	0.00543348	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Smear Campaign	QZRP42598055	199522310480	1	100	Song	DK	0	0.02691724	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Smear Campaign	QZRP42598055	199522310480	1	100	Song	ES	0	0.01384738	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Smear Campaign	QZRP42598055	199522310480	1	100	Song	NO	0	0.03030749	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Smear Campaign	QZRP42598055	199522310480	8	100	Song	US	0	0.14940177	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	1	100	Song	AR	0	0.00083456	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	4	100	Song	AU	0	0.04203348	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	3	100	Song	BR	0	0.00995858	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	2	100	Song	CA	0	0.02023933	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	1	100	Song	GB	0	0.02494582	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	1	100	Song	IN	0	0.00154375	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	31	100	Song	KR	0	0.25264972	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	3	100	Song	MX	0	0.00583443	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	2	100	Song	MY	0	0.00535195	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	5	100	Song	PH	0	0.00992674	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	3	100	Song	PK	0	0.00951623	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	2	100	Song	TH	0	0.00571093	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	2	100	Song	TR	0	0.00177736	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	4	100	Song	TW	0	0.01166359	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	1	100	Song	UA	0	0.00144276	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	18	100	Song	US	0	0.24675512	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	1	100	Song	CA	0	0.01363610	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	1	100	Song	FI	0	0.02165546	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	1	100	Song	FR	0	0.01309190	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	4	100	Song	NG	0	0.00220294	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	5	100	Song	US	0	0.05968210	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	2	100	Song	ZA	0	0.00836271	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	1	100	Song	BR	0	0.00533827	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	1	100	Song	FR	0	0.00844415	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	1	100	Song	GB	0	0.01120759	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	1	100	Song	GH	0	0.00209669	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	3	100	Song	IN	0	0.00321163	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	2	100	Song	JP	0	0.01297064	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	1	100	Song	KR	0	0.00814999	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	1	100	Song	MY	0	0.00478459	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	5	100	Song	NG	0	0.00220294	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	2	100	Song	PH	0	0.00515712	0.00000000
